,title,price,rating,image,description,url
22,Bose SoundLink Around Ear Wireless Headphones II - Black,$143.99,4.6 ,https://m.media-amazon.com/images/I/51qQ1cER4dL.__AC_SX300_SY300_QL70_FMwebp_.jpg,"Enjoy a better wireless experience with Bose sound link Around Ear wireless headphones II. Exclusive technology delivers deep, immersive sound at any volume, making them the best sounding wireless headphones available. A dual microphone system rejects noise and wind so you'll be heard loud and clear. And enhanced side tone makes your voice sound more natural. Sound link wireless headphones use the latest Bluetooth technology so you can easily connect to your mobile devices with seamless audio/video sync and switch between two devices. For NFC enabled devices, you can simply tap the right ear cup for quick pairing. A rechargeable lithium ion battery lets you listen for up to 15 hours and gives you up to 2 hours of play time with a 15 minute charge. Effortless touch controls allow for simple command of your music and calls. And voice prompts give you information about battery life, device connection and caller ID. Sound link wireless headphones are lighter and more comfortable than other comparable wireless headphones so you can enjoy them all day long. Wear them almost anywhere, and experience the uncompromised wireless performance. Included: sound link Around Ear headphones; detachable audio cable; carrying case. Ear cushion: 3.8 inches, Height x 2.9 inches width.",https://www.amazon.com/Bose-SoundLink-around-ear-wireless-headphones/dp/B0117RGG8E/ref=sr_1_18?dib=eyJ2IjoiMSJ9.pCIyXyl6jitR9GPiizoNP72thzeyC_Ne2vKN8vfn0EppmhdCubw1GNis6x6VYlzmhYsO2f2F1xA6k8OMfNzm4n84uEcEZ5sfa02Yj03JGE7byRXGP5T5pu4PBmNe80nrp2mASkL0giYW5AMaxILqlGmJZPZk-sZ6xEJAWccq_W3tXsyG_0F4NhABTd94QaSR_rlaRMeYOHlW4FORXHX1HwKTDDl02K15aeUHVZdxXf9-Ce9VV34saNR8pER-W2hmGo1W4FCqNTaQHckDqHF_vxMX2coipyuxGdBRu4E8Abo.0PpufxojD0JqLsJN4xAm68nyKjydQSHcJ66Ie8X5Z1k&dib_tag=se&keywords=bose&qid=1726551305&s=aht&sr=1-18
23,"Bose QuietComfort 35 (Series I) Wireless Headphones, Noise Cancelling - Black",$149.95,4.3 ,https://m.media-amazon.com/images/I/61KuCFrM3IL.__AC_SX300_SY300_QL70_FMwebp_.jpg,Quiet Comfort 35 wireless headphones are engineered with world-class noise cancellation that makes quiet sound quieter and music sound better Free yourself from wires and connect easily to your devices with Bluetooth and NFC pairing Volume-optimized EQ gives you balanced audio performance at any volume while a noise-rejecting dual microphone provides clear calls even in windy or noisy environments Voice prompts and intuitive controls make communicating and controlling your music hassle-free A lithium-ion battery gives you up to 20 hours of wireless play time per charge And if you anticipate a situation where charging may not be possible just plug in the included audio cable Wired mode gives you up to 40 hours of play time per charge Premium materials make these headphones lightweight and comfortable for all-day listening Use the Bose Connect app for a more personalized experience Included Quiet Comfort 35 wireless headphones USB charging cable backup audio cable airline adapter carry case,https://www.amazon.com/Bose-QuietComfort-Wireless-Headphones-Cancelling/dp/B01E3SNO1G/ref=sr_1_19?dib=eyJ2IjoiMSJ9.pCIyXyl6jitR9GPiizoNP72thzeyC_Ne2vKN8vfn0EppmhdCubw1GNis6x6VYlzmhYsO2f2F1xA6k8OMfNzm4n84uEcEZ5sfa02Yj03JGE7byRXGP5T5pu4PBmNe80nrp2mASkL0giYW5AMaxILqlGmJZPZk-sZ6xEJAWccq_W3tXsyG_0F4NhABTd94QaSR_rlaRMeYOHlW4FORXHX1HwKTDDl02K15aeUHVZdxXf9-Ce9VV34saNR8pER-W2hmGo1W4FCqNTaQHckDqHF_vxMX2coipyuxGdBRu4E8Abo.0PpufxojD0JqLsJN4xAm68nyKjydQSHcJ66Ie8X5Z1k&dib_tag=se&keywords=bose&qid=1726551305&s=aht&sr=1-19
24,Bose QuietComfort 15 Acoustic Noise Cancelling Headphones,$80.00,4.3 ,https://m.media-amazon.com/images/I/61lYpytqmXL.__AC_SX300_SY300_QL70_FMwebp_.jpg,"Product Description   QuietComfort 15 headphones feature exclusive Bose advancements in noise reduction technology. You hear less noise and more of your music and movies-with quality sound and a long-lasting comfortable fit. You won't find this combination of benefits in any other headphone.Connectivity Technology: Wired,Jack Type: Angled(3.5 mm) and One (1) Year Warranty.   From the Manufacturer   Bose® QuietComfort® 15 Acoustic Noise Cancelling® HeadphonesThe best Bose® around-ear headphones reduce noise across a wide range of frequenciesEnjoy music and movies with clear and lifelike soundComfortable, around-the-ear fitIncludes cable with remote for iPhone®/iPod® control, mic for hands-free iPhone callingAAA battery: 35 hours average lifeIdeal for frequent flyersFull Spectrum Noise ReductionThey're the best Bose around-ear headphones, period. QuietComfort 15 headphones feature exclusive Bose advancements in noise reduction technology. You hear less noise and more of your music and movies-with quality sound and a long-lasting comfortable fit. You won't find this combination of benefits in any other around-ear headphone.Bose technology at work Engine roar fades to a whisper Within every pair of QC®15 headphones, advanced electronics use microphones inside and outside each earcup to sense the sounds around you-and reduce the noise. Proprietary ear cushion technology blocks some of the noise before it even reaches your ears. Together, these Bose innovations add up to a more enjoyable listening experience.Relax with music - or without itQC15 headphones also feature proprietary signal processing and TriPort® acoustic headphone structure for more lifelike sound-including deep low notes-from small, lightweight earcups. And when you'd rather relax without music, switch on QC headphones to simply reduce the noise around you, wherever you are.Take calls. Take controlQC15 headphones come with a cable customized for select Apple® products. A three-button remote and microphone let you take calls on your iPhone and control music functions on other Apple devices. You can also purchase a mobile kit that lets your QC headphones work with other cell phones, too.Welcome to a better-sounding world Switch between calls and music with a press of a button When you fly with QC15 headphones, engine roar fades to a whisper. When you listen at home or at work, fewer distractions get in the way of your music. And when you want to stay connected, calls are just a button-press away. QC15 headphones continue to give you more of what you want to hear, and less of what you don't.QuietComfort 15 Acoustic Noise Cancelling Headphones HighlightsSignificant noise reduction across a wider range of frequencies. Proprietary Bose innovations use microphones both inside and outside each earcup to sense and reduce the sounds around you.TriPort acoustic headphone structure, another Bose exclusive, features tiny vents in the earcups to enable a tonally-balanced audio performance-including reproduction of deep, low notes-from relatively small and lightweight headphones.Active equalization electronically tunes the headphones' frequency response, enabling outstanding audio performance.Interchangeable audio cables, one for general use, and one just for select Apple products, offer greater convenience than permanently connected Y-cables.The inline remote puts control right at your fingertips Inline microphone allows for hands-free iPhone conversation and access to certain voice applications, such as VoiceOver and Voice Control, in other Apple products.Inline three-button remote switches between calls and music, and controls volume, track selection and voice applications on select Apple products.Advanced ear cushions use new materials in a proprietary design to establish a critical acoustical seal-helping to further reduce noise while providing a comfortable fit.Fold-flat earcups rotate 90 degrees for easy storage and portability in the included case.Slim carrying case helps protect headphones and accessories during travel.Apple cable compatibilityThe QuietComfort 15 inline remote and microphone cable is compatible with iPod nano (4th, 5th and 6th generation), iPod classic (120GB, 160GB only), iPod touch (2nd, 3rd and 4th generation), iPhone 3GS, iPhone 4, iPad and iPad 2, and Macbook (unibody) and Macbook Pro. The remote is supported by iPod shuffle (3rd generation). Audio is supported by all iPod models. Requires latest iPod software.Product Details Overall headphone dimensions 7.5""H x 6""W x 1.5""D ( 19.1 cm x 15.2 cm x 3.8 cm ) Ear cushion outside dimensions 3.8""H x 2.9""W ( 9.6 cm x 7.4 cm ) Weight with cables 4.9 oz (140 g) What's in the boxQuietComfort 15 headphonesQuietComfort 15 inline remote and microphone cable (detachable)Standard audio cable (detachable)AAA batteryCarrying caseAirline adapterSimilar Bose Products to Consider Bose® QuietComfort 3 Acoustic Noise Cancelling Headphones --For those who prefer a compact on-ear design and a rechargeable battery, QuietComfort 3 headphones offer a proven combination of Bose noise reduction, audio performance and comfortable fit. Enjoy full-spectrum noise reduction that dramatically reduces engine roar--and fades background distractions at work and at home, too. Bose quality sound reveals nuances in your music you might have missed. And the soft-cushioned headphones stay comfortable for hours. Earcups fold flat for easy storage in included case.",https://www.amazon.com/Bose-QuietComfort-Cancelling-Discontinued-Manufacturer/dp/B0054JJ0QW/ref=sr_1_20?dib=eyJ2IjoiMSJ9.pCIyXyl6jitR9GPiizoNP72thzeyC_Ne2vKN8vfn0EppmhdCubw1GNis6x6VYlzmhYsO2f2F1xA6k8OMfNzm4n84uEcEZ5sfa02Yj03JGE7byRXGP5T5pu4PBmNe80nrp2mASkL0giYW5AMaxILqlGmJZPZk-sZ6xEJAWccq_W3tXsyG_0F4NhABTd94QaSR_rlaRMeYOHlW4FORXHX1HwKTDDl02K15aeUHVZdxXf9-Ce9VV34saNR8pER-W2hmGo1W4FCqNTaQHckDqHF_vxMX2coipyuxGdBRu4E8Abo.0PpufxojD0JqLsJN4xAm68nyKjydQSHcJ66Ie8X5Z1k&dib_tag=se&keywords=bose&qid=1726551305&s=aht&sr=1-20
25,Bose QuietComfort 25 Acoustic Noise Cancelling Headphones for Android devices - Black (Wired),$179.95,4.4 ,https://m.media-amazon.com/images/I/61QyQGAiLpL.__AC_SX300_SY300_QL70_FMwebp_.jpg,"Bose QuietComfort 25 Acoustic Noise Cancelling Headphones for Android devices, Black. Battery life averages 35 hours",https://www.amazon.com/Bose-QuietComfort-Acoustic-Cancelling-Headphones/dp/B00VW7U8X4/ref=sr_1_21?dib=eyJ2IjoiMSJ9.pCIyXyl6jitR9GPiizoNP72thzeyC_Ne2vKN8vfn0EppmhdCubw1GNis6x6VYlzmhYsO2f2F1xA6k8OMfNzm4n84uEcEZ5sfa02Yj03JGE7byRXGP5T5pu4PBmNe80nrp2mASkL0giYW5AMaxILqlGmJZPZk-sZ6xEJAWccq_W3tXsyG_0F4NhABTd94QaSR_rlaRMeYOHlW4FORXHX1HwKTDDl02K15aeUHVZdxXf9-Ce9VV34saNR8pER-W2hmGo1W4FCqNTaQHckDqHF_vxMX2coipyuxGdBRu4E8Abo.0PpufxojD0JqLsJN4xAm68nyKjydQSHcJ66Ie8X5Z1k&dib_tag=se&keywords=bose&qid=1726551305&s=aht&sr=1-21
26,"Bluetooth Headset with AI Noise Canceling Microphone, Stereo HiFi Bluetooth Headphones, Wireless Headset with USB Dongle for Computer Office Call Center Skype Zoom Meeting Trucker",$39.99,4.3 ,https://m.media-amazon.com/images/I/71Hjrh48KJL.__AC_SY300_SX300_QL70_FMwebp_.jpg,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0MTI1NzE4MjY1NTUzOTI3OjE3MjY1NTEzMDU6c3BfYnRmOjIwMDE1NDY0MTMzNDY5ODo6MDo6&url=%2FPointcinco-Bluetooth-Canceling-Microphone-Headphones%2Fdp%2FB0BW3ZQJXY%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.pCIyXyl6jitR9GPiizoNP72thzeyC_Ne2vKN8vfn0EppmhdCubw1GNis6x6VYlzmhYsO2f2F1xA6k8OMfNzm4n84uEcEZ5sfa02Yj03JGE7byRXGP5T5pu4PBmNe80nrp2mASkL0giYW5AMaxILqlGmJZPZk-sZ6xEJAWccq_W3tXsyG_0F4NhABTd94QaSR_rlaRMeYOHlW4FORXHX1HwKTDDl02K15aeUHVZdxXf9-Ce9VV34saNR8pER-W2hmGo1W4FCqNTaQHckDqHF_vxMX2coipyuxGdBRu4E8Abo.0PpufxojD0JqLsJN4xAm68nyKjydQSHcJ66Ie8X5Z1k%26dib_tag%3Dse%26keywords%3Dbose%26qid%3D1726551305%26s%3Daht%26sr%3D1-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
27,"Bluetooth Headphones Over Ear,BERIBES 65H Playtime and 6 EQ Music Modes with Microphone,HiFi Stereo Foldable Lightweight Wireless Headset,Deep Bass for Home Office Cellphone PC Etc.(White)",$27.99,4.5 ,https://m.media-amazon.com/images/I/61bnUaDGWPL.__AC_SX300_SY300_QL70_FMwebp_.jpg,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0MTI1NzE4MjY1NTUzOTI3OjE3MjY1NTEzMDU6c3BfYnRmOjIwMDExNTIxMjgxNjk5ODo6MDo6&url=%2FBluetooth-Headphones-BERIBES-Microphone-Lightweight%2Fdp%2FB0B8YNRS6D%2Fref%3Dsr_1_23_sspa%3Fdib%3DeyJ2IjoiMSJ9.pCIyXyl6jitR9GPiizoNP72thzeyC_Ne2vKN8vfn0EppmhdCubw1GNis6x6VYlzmhYsO2f2F1xA6k8OMfNzm4n84uEcEZ5sfa02Yj03JGE7byRXGP5T5pu4PBmNe80nrp2mASkL0giYW5AMaxILqlGmJZPZk-sZ6xEJAWccq_W3tXsyG_0F4NhABTd94QaSR_rlaRMeYOHlW4FORXHX1HwKTDDl02K15aeUHVZdxXf9-Ce9VV34saNR8pER-W2hmGo1W4FCqNTaQHckDqHF_vxMX2coipyuxGdBRu4E8Abo.0PpufxojD0JqLsJN4xAm68nyKjydQSHcJ66Ie8X5Z1k%26dib_tag%3Dse%26keywords%3Dbose%26qid%3D1726551305%26s%3Daht%26sr%3D1-23-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
28,"Bose SoundTrue Headphones Around-Ear Style, Black", ,4.3 ,https://m.media-amazon.com/images/I/71WPcEefiRL.__AC_SX300_SY300_QL70_FMwebp_.jpg,"BRAND NEW. Clear wrapper is open, but product has not been used. Black zipper case included.",https://www.amazon.com/Bose-SoundTrue-Headphones-Around-Ear-Style/dp/B00IUICOR6/ref=sr_1_24?dib=eyJ2IjoiMSJ9.pCIyXyl6jitR9GPiizoNP72thzeyC_Ne2vKN8vfn0EppmhdCubw1GNis6x6VYlzmhYsO2f2F1xA6k8OMfNzm4n84uEcEZ5sfa02Yj03JGE7byRXGP5T5pu4PBmNe80nrp2mASkL0giYW5AMaxILqlGmJZPZk-sZ6xEJAWccq_W3tXsyG_0F4NhABTd94QaSR_rlaRMeYOHlW4FORXHX1HwKTDDl02K15aeUHVZdxXf9-Ce9VV34saNR8pER-W2hmGo1W4FCqNTaQHckDqHF_vxMX2coipyuxGdBRu4E8Abo.0PpufxojD0JqLsJN4xAm68nyKjydQSHcJ66Ie8X5Z1k&dib_tag=se&keywords=bose&qid=1726551305&s=aht&sr=1-24
29,"Sony WH-1000XM5 The Best Wireless Noise Canceling Headphones with Auto Noise Canceling Optimizer, Crystal Clear Hands-Free Calling, and Alexa Voice Control, Midnight Blue",Page 1 of 1,4.4 ,https://m.media-amazon.com/images/I/61eeHPRFQ9L.__AC_SX300_SY300_QL70_FMwebp_.jpg,"Dive into an immersive audio experience with the Sony WH-1000XM5, a pair of top-tier noise cancelling headphones. Equipped with dual processors controlling 8 microphones, these noise cancelling headphones bluetooth offer unparalleled noise cancellation and superior call quality. Discover the brilliance of sound quality, meticulously crafted with the new Integrated Processor V1, in these over-ear headphones. Whether you're a casual listener or an audiophile, the Sony WH-1000XM5's superior sound quality in these over ear headphones will take your audio experience to a whole new level. Experience the clarity of hands-free calling with this wireless headset, equipped with 4 beamforming microphones, precise voice pickup, and advanced audio signal processing. A game-changer for those who frequently take calls on the go, these head phones guarantee clear and uninterrupted conversations. Revel in the long-lasting battery life of the Sony WH-1000XM5, offering up to 30 hours of playback with quick charging capabilities. This means you can enjoy 3 hours of playback with just a 3-minute charge, perfect for long commutes, flights, or when you're on the move and don't have time for a full charge. Enjoy the ultimate comfort with the Sony WH-1000XM5's ultra-comfortable, lightweight design featuring soft fit leather. These headphones ensure extended wear without discomfort, whether you're working, traveling, or just relaxing, they provide the ultimate comfort for all-day wear.",https://www.amazon.com/Sony-WH-1000XM5-Headphones-Hands-Free-WH1000XM5/dp/B0BXYCS74H/ref=sr_1_25?dib=eyJ2IjoiMSJ9.pCIyXyl6jitR9GPiizoNP72thzeyC_Ne2vKN8vfn0EppmhdCubw1GNis6x6VYlzmhYsO2f2F1xA6k8OMfNzm4n84uEcEZ5sfa02Yj03JGE7byRXGP5T5pu4PBmNe80nrp2mASkL0giYW5AMaxILqlGmJZPZk-sZ6xEJAWccq_W3tXsyG_0F4NhABTd94QaSR_rlaRMeYOHlW4FORXHX1HwKTDDl02K15aeUHVZdxXf9-Ce9VV34saNR8pER-W2hmGo1W4FCqNTaQHckDqHF_vxMX2coipyuxGdBRu4E8Abo.0PpufxojD0JqLsJN4xAm68nyKjydQSHcJ66Ie8X5Z1k&dib_tag=se&keywords=bose&qid=1726551305&s=aht&sr=1-25
30,"Bose QuietComfort 45 Wireless Bluetooth Noise Cancelling Headphones, Over-Ear Headphones with Microphone, Personalized Noise Cancellation and Sound, Bundle Portable Wireless Charger",$299.00,4.2 ,https://m.media-amazon.com/images/I/51ShE+rWxfL._AC_SY300_SX300_.jpg,"Just when you thought audio technology couldn't get any better, the Bose QuietComfort 45 Wireless Bluetooth Noise Cancelling Headphones step in to redefine your listening experience. As the successor to the QuietComfort 35 Series II, these headphones are the epitome of high-quality, stylish, and advanced audio equipment, offering an innovative and comfortable design that's perfect for both casual listeners and audiophiles alike.The QuietComfort 45 headphones deliver high-fidelity audio performance, thanks to Bose's proprietary TriPort acoustic headphone structure. This technology uses external ports to vent the earcups, effectively enlarging the acoustic volume without increasing the size of the earcup. The result? Better audio and active noise reduction from a smaller, lighter, more comfortable headphone.These headphones also boast world-class noise cancellation, achieved through a combination of active and passive noise reduction technologies. The Acoustic Noise Cancelling technology reduces unwanted noise by creating an opposing signal, providing a clean, high-fidelity sound signal at your ear. The headphones also feature an Aware Mode, which turns on the external microphones to feed ambient sounds into the headphones, allowing you to stay aware of your surroundings while enjoying your audio content.The QuietComfort 45 headphones are equipped with a microphone for clear calls, even in noisy environments. They also connect with the Bose Music App for",https://www.amazon.com/Bose-QuietComfort-45-Personalized-Cancellation/dp/B0CMRVTJWG/ref=sr_1_26?dib=eyJ2IjoiMSJ9.pCIyXyl6jitR9GPiizoNP72thzeyC_Ne2vKN8vfn0EppmhdCubw1GNis6x6VYlzmhYsO2f2F1xA6k8OMfNzm4n84uEcEZ5sfa02Yj03JGE7byRXGP5T5pu4PBmNe80nrp2mASkL0giYW5AMaxILqlGmJZPZk-sZ6xEJAWccq_W3tXsyG_0F4NhABTd94QaSR_rlaRMeYOHlW4FORXHX1HwKTDDl02K15aeUHVZdxXf9-Ce9VV34saNR8pER-W2hmGo1W4FCqNTaQHckDqHF_vxMX2coipyuxGdBRu4E8Abo.0PpufxojD0JqLsJN4xAm68nyKjydQSHcJ66Ie8X5Z1k&dib_tag=se&keywords=bose&qid=1726551305&s=aht&sr=1-26
31,Sennheiser Consumer Audio HD 599 SE Around Ear Open Back Headphone - Black,$129.99,4.7 ,https://m.media-amazon.com/images/I/71CsuhjpXhS.__AC_SX300_SY300_QL70_FMwebp_.jpg,,https://www.amazon.com/Sennheiser-HD-599-SE-Headphone/dp/B07RFNZYJZ/ref=sr_1_27?dib=eyJ2IjoiMSJ9.pCIyXyl6jitR9GPiizoNP72thzeyC_Ne2vKN8vfn0EppmhdCubw1GNis6x6VYlzmhYsO2f2F1xA6k8OMfNzm4n84uEcEZ5sfa02Yj03JGE7byRXGP5T5pu4PBmNe80nrp2mASkL0giYW5AMaxILqlGmJZPZk-sZ6xEJAWccq_W3tXsyG_0F4NhABTd94QaSR_rlaRMeYOHlW4FORXHX1HwKTDDl02K15aeUHVZdxXf9-Ce9VV34saNR8pER-W2hmGo1W4FCqNTaQHckDqHF_vxMX2coipyuxGdBRu4E8Abo.0PpufxojD0JqLsJN4xAm68nyKjydQSHcJ66Ie8X5Z1k&dib_tag=se&keywords=bose&qid=1726551305&s=aht&sr=1-27
32,"JBL TUNE 770NC - Adaptive Noise Cancelling with Smart Ambient Wireless Over-Ear Headphones, Bluetooth 5.3, Up to 70H battery life with speed charge, Lightweight, comfortable & foldable design (Black)",$99.95,4.4 ,https://m.media-amazon.com/images/I/51V1bf76cML.__AC_SX300_SY300_QL70_FMwebp_.jpg,"When your music is on, nothing else matters. The JBL Tune 770NC Adaptive Noise Cancelling wireless headphones deliver on that promise all day—and longer, while sparing you the unwanted noises. With up to 70 hours of battery life, you’ll easily get through a busy week of using them and still have enough JBL Pure Bass Sound to get you through the weekend. And if you do need a quick recharge, 5 minutes gets you an extra 3 hours of music. Lightweight, and flat-folding, the JBL Tune 770NC can also connect with two Bluetooth® devices simultaneously, so you’ll never miss a call while watching a movie on your tablet. With the free JBL Headphones app, you can tailor the sound to suit your taste. And voice prompts in your language will guide you through the features. Manage your calls and your voice assistant hassle-free right from your phone and use VoiceAware to hear yourself when you’re speaking. Just choose the color that best suits your vibe, and start having fun.",https://www.amazon.com/JBL-TUNE-770NC-Lightweight-comfortable/dp/B0CT9XTKKM/ref=sr_1_28?dib=eyJ2IjoiMSJ9.pCIyXyl6jitR9GPiizoNP72thzeyC_Ne2vKN8vfn0EppmhdCubw1GNis6x6VYlzmhYsO2f2F1xA6k8OMfNzm4n84uEcEZ5sfa02Yj03JGE7byRXGP5T5pu4PBmNe80nrp2mASkL0giYW5AMaxILqlGmJZPZk-sZ6xEJAWccq_W3tXsyG_0F4NhABTd94QaSR_rlaRMeYOHlW4FORXHX1HwKTDDl02K15aeUHVZdxXf9-Ce9VV34saNR8pER-W2hmGo1W4FCqNTaQHckDqHF_vxMX2coipyuxGdBRu4E8Abo.0PpufxojD0JqLsJN4xAm68nyKjydQSHcJ66Ie8X5Z1k&dib_tag=se&keywords=bose&qid=1726551305&s=aht&sr=1-28
33,"JBL Live 660NC - Wireless Over-Ear Noise Cancelling Headphones with Long Lasting Battery and Voice Assistant - White, Medium",$89.99,4.5 ,https://m.media-amazon.com/images/I/61APOA2BNFL.__AC_SX300_SY300_QL70_FMwebp_.jpg,"In your world, music is essential, so slip on a pair of JBL Live 660NC and elevate your day. Feel the power of JBL Signature Sound delivered by 40mm drivers, enjoy the convenience of Adaptive Noise Cancelling and Smart Ambient technologies that allow you to focus on what matters for you, and talk to your favorite Voice Assistant with a tap on the ear cup. Rock out uninterruptedly for 50 hours!",https://www.amazon.com/JBL-Live-660NC-Cancelling-Headphones/dp/B091FYLKNB/ref=sr_1_29?dib=eyJ2IjoiMSJ9.pCIyXyl6jitR9GPiizoNP72thzeyC_Ne2vKN8vfn0EppmhdCubw1GNis6x6VYlzmhYsO2f2F1xA6k8OMfNzm4n84uEcEZ5sfa02Yj03JGE7byRXGP5T5pu4PBmNe80nrp2mASkL0giYW5AMaxILqlGmJZPZk-sZ6xEJAWccq_W3tXsyG_0F4NhABTd94QaSR_rlaRMeYOHlW4FORXHX1HwKTDDl02K15aeUHVZdxXf9-Ce9VV34saNR8pER-W2hmGo1W4FCqNTaQHckDqHF_vxMX2coipyuxGdBRu4E8Abo.0PpufxojD0JqLsJN4xAm68nyKjydQSHcJ66Ie8X5Z1k&dib_tag=se&keywords=bose&qid=1726551305&s=aht&sr=1-29
34,"Sony WH-CH720N Noise Canceling Wireless Headphones Bluetooth Over The Ear Headset with Microphone and Alexa Built-in, Black New",$98.00,4.4 ,https://m.media-amazon.com/images/I/51rpbVmi9XL.__AC_SX300_SY300_QL70_FMwebp_.jpg,"Turn down the world's noise with the long-lasting noise cancellation performance. Featuring Dual Noise Sensor technology and an Integrated Processor V1, the WH-CH720N allows you to fully immerse yourself in music without any distractions. Ergonomically designed to be lightweight, comfortable, and with up to 35 hours of battery life, you’ll almost forget you’re wearing it.",https://www.amazon.com/Sony-WH-CH720N-Canceling-Headphones-Microphone/dp/B0BS1QCFHX/ref=sr_1_30?dib=eyJ2IjoiMSJ9.pCIyXyl6jitR9GPiizoNP72thzeyC_Ne2vKN8vfn0EppmhdCubw1GNis6x6VYlzmhYsO2f2F1xA6k8OMfNzm4n84uEcEZ5sfa02Yj03JGE7byRXGP5T5pu4PBmNe80nrp2mASkL0giYW5AMaxILqlGmJZPZk-sZ6xEJAWccq_W3tXsyG_0F4NhABTd94QaSR_rlaRMeYOHlW4FORXHX1HwKTDDl02K15aeUHVZdxXf9-Ce9VV34saNR8pER-W2hmGo1W4FCqNTaQHckDqHF_vxMX2coipyuxGdBRu4E8Abo.0PpufxojD0JqLsJN4xAm68nyKjydQSHcJ66Ie8X5Z1k&dib_tag=se&keywords=bose&qid=1726551305&s=aht&sr=1-30
35,"Wireless Earbud, 75Hrs Bluetooth 5.3 Headphones IP7 Waterproof for Sport, Running Wireless Earphones with ENC Noise Canceling Mics, Deep Bass Over Ear bud with Earhooks for Android, iOS, Workout, Gym",$49.99,4.4 ,https://m.media-amazon.com/images/I/817YA1ejTtL.__AC_SX300_SY300_QL70_FMwebp_.jpg,,https://aax-us-iad.amazon.com/x/c/JFxTwyrhpY-l3TI7Kma5VJcAAAGR_nosRwEAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDEgICARMnVq/https://www.amazon.com/Bluetooth-Headphones-Waterproof-Earphones-Canceling/dp/B0CHYCDRYM/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.2f0a8989-0b67-47e7-b61e-9e3ef9908602%3Aamzn1.sym.2f0a8989-0b67-47e7-b61e-9e3ef9908602&cv_ct_cx=bose&dib=eyJ2IjoiMSJ9.XvweBe2E-kIBisDEytwjuA.Kxe-s1G_4ZWZFf78L42MtMdDmLgnCKloI5ZWigP_fNA&dib_tag=se&keywords=bose&pd_rd_i=B0CHYCDRYM&pd_rd_r=d5ec0850-f111-4ce8-bc62-ead92eee7f90&pd_rd_w=21eet&pd_rd_wg=BRiKv&pf_rd_p=2f0a8989-0b67-47e7-b61e-9e3ef9908602&pf_rd_r=48FRF7ZH0RRWQSGKXD9G&qid=1726551305&s=aht&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-1-a61ee601-6e56-4862-a8a2-1d3da5a5406f
36,"aigo Wireless Earphones Bluetooth Earbuds, Open Ear Clip Headphones for iPhone/Android/Computer, Sport Ear Buds Built-in Mic, Noise Canceling, Waterproof, Wireless Charging, Off White Headset",$24.99,3.6 ,https://m.media-amazon.com/images/I/618DeAxCJNL.__AC_SX300_SY300_QL70_FMwebp_.jpg,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MjA3Nzk3ODU5NjM1OTc3OjE3MjY1NTE0NTE6c3BfYXRmX25leHQ6MzAwMjk4MTQ5MDM3NjAyOjowOjo&url=%2Faigo-Headphones-Waterproof-Off-White%2Fdp%2FB0CVTN67L3%2Fref%3Dsr_1_25_sspa%3Fdib%3DeyJ2IjoiMSJ9.Uyu66bXOgVft-2o8_bL6jUCrWGci0Ufgt3RgKUNlI9wL8p8symsEkZAq4Dar09TwcTr7g1fFXP7yRdJKrkXD05SCrtJgrHBIwCISZRn5CCQDNhpXN9xNM6UwvWxwJEndH8bRIh_l54QkX9bRtiV3GAKuqRDFtzkB65mpU52ZhOSlIPeArBbE5v1DYk8VWfqfHTxrxwYyvdD6WM7o88ItYSst6BHgHZZq-1Yt6N8swCrSiP2f2FUO9J2rwa7wM8iDWF7xvR4CZJNXfkvSl6W9j9XJZY1vGKSRuseiyacb3xM._3T84BXhEuugZvfjsCV1l-6DmdF6B-a7QBbzplqFZBg%26dib_tag%3Dse%26keywords%3Dbose%26qid%3D1726551451%26s%3Daht%26sr%3D1-25-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
